Type,Haplotype,Clone,tool,AUROC,AUPRC,Accuracy,Precision,Recall,F1 Score,Kappa,Brier Score,Specificity,PPV,NPV
CN_Neutral,maternal,clone6,chisel_5x,0.4895720075121084,0.6608392138692292,0.49473684210526314,0.5209580838323353,0.5761589403973509,0.5471698113207547,-0.02099711414071037,0.5052631578947369,0.40298507462686567,0.5209580838323353,0.4576271186440678
CN_Neutral,maternal,clone7,chisel_5x,0.560659760087241,0.7204940167319708,0.5701754385964912,0.5887323943661972,0.6785714285714286,0.6304675716440422,0.12296677761728314,0.4298245614035088,0.44274809160305345,0.5887323943661972,0.5395348837209303
CN_Neutral,maternal,clone8,chisel_5x,0.5106324544883867,0.5296541842594474,0.5210526315789473,0.38996138996138996,0.4675925925925926,0.42526315789473684,0.020470597122030476,0.4789473684210526,0.5536723163841808,0.38996138996138996,0.6302250803858521
CN_Neutral,maternal,clone9,chisel_5x,0.4916666666666667,0.5468963439132182,0.4982456140350877,0.4122137404580153,0.45,0.4302788844621514,-0.016460905349794164,0.5017543859649123,0.5333333333333333,0.4122137404580153,0.5714285714285714
CN_Neutral,paternal,normal,chisel_5x,,,1.0,1.0,1.0,1.0,,0.0,,,
CN_Neutral,paternal,clone1,chisel_5x,0.5728404737025427,0.8268648875083154,0.6280701754385964,0.7408376963350786,0.7146464646464646,0.7275064267352185,0.14246785318913402,0.3719298245614035,0.43103448275862066,0.7408376963350786,0.39893617021276595
CN_Neutral,paternal,clone2,chisel_5x,0.5354508992107646,0.8044079194356809,0.5842105263157895,0.7131147540983607,0.6641221374045801,0.6877470355731226,0.06804917422078738,0.41578947368421054,0.4067796610169492,0.7131147540983607,0.35294117647058826
CN_Neutral,paternal,clone3,chisel_5x,0.5467332801754211,0.7119407522356369,0.5543859649122806,0.5945121951219512,0.6170886075949367,0.6055900621118012,0.093901767385971,0.4456140350877193,0.4763779527559055,0.5945121951219512,0.5
CN_Neutral,paternal,clone4,chisel_5x,0.543778801843318,0.7093984962406015,0.5473684210526316,0.6052631578947368,0.5714285714285714,0.5878594249201278,0.08683341198678629,0.45263157894736844,0.5161290322580645,0.6052631578947368,0.48120300751879697
CN_Neutral,paternal,clone5,chisel_5x,0.5377049180327869,0.6669004167397136,0.5333333333333333,0.5776892430278885,0.47540983606557374,0.5215827338129496,0.07441548135034504,0.4666666666666667,0.6,0.5776892430278885,0.49843260188087773
CN_Neutral,paternal,clone6,chisel_5x,0.5126206016769671,0.6671259400151051,0.5140350877192983,0.5506756756756757,0.5309446254071661,0.5406301824212272,0.025165775533136592,0.48596491228070177,0.49429657794676807,0.5506756756756757,0.4744525547445255
CN_Neutral,paternal,clone7,chisel_5x,0.5371388844057654,0.6927425802374743,0.5403508771929825,0.5798045602605864,0.572347266881029,0.5760517799352751,0.0741819895106196,0.45964912280701753,0.5019305019305019,0.5798045602605864,0.49429657794676807
CN_Neutral,paternal,clone8,chisel_5x,0.5320691717332802,0.5984396534276545,0.5368421052631579,0.4806201550387597,0.4881889763779528,0.484375,0.064039408866995,0.4631578947368421,0.5759493670886076,0.4806201550387597,0.5833333333333334
CN_Neutral,paternal,clone9,chisel_5x,0.5179591836734694,0.5544192590956697,0.5350877192982456,0.4532710280373832,0.39591836734693875,0.4226579520697168,0.03648657268610067,0.4649122807017544,0.64,0.4532710280373832,0.5842696629213483
CN_Loss,maternal,normal,chisel_5x,,,1.0,0.0,0.0,0.0,,0.0,,,
CN_Loss,maternal,clone1,chisel_5x,0.621420729355212,0.3988151348520555,0.868421052631579,0.4166666666666667,0.29850746268656714,0.34782608695652173,0.27686998883588754,0.13157894736842105,0.9443339960238568,0.4166666666666667,0.9099616858237548
CN_Loss,maternal,clone2,chisel_5x,0.4770998963014172,0.07956937799043062,0.8421052631578947,0.04,0.045454545454545456,0.0425531914893617,-0.043106954046360446,0.15789473684210525,0.908745247148289,0.04,0.9192307692307692
CN_Loss,maternal,clone3,chisel_5x,0.5942872850859656,0.38910314187128425,0.843859649122807,0.425531914893617,0.24390243902439024,0.31007751937984496,0.22928504147549444,0.156140350877193,0.944672131147541,0.425531914893617,0.8814531548757171
CN_Loss,maternal,clone4,chisel_5x,0.5990873701307072,0.3911026218927334,0.8491228070175438,0.425531914893617,0.25316455696202533,0.31746031746031744,0.23874895176569244,0.15087719298245614,0.945010183299389,0.425531914893617,0.887189292543021
CN_Loss,maternal,clone5,chisel_5x,0.47213729849916625,0.08563372717508055,0.8228070175438597,0.04081632653061224,0.03571428571428571,0.0380952380952381,-0.059011809720024955,0.17719298245614035,0.9085603112840467,0.04081632653061224,0.8963531669865643
CN_Loss,maternal,clone6,chisel_5x,0.47500000000000003,0.10277777777777777,0.8105263157894737,0.05555555555555555,0.05,0.05263157894736842,-0.05230769230769239,0.18947368421052632,0.9,0.05555555555555555,0.8895348837209303
